,County,Deaths,MME,State,Year,County Code,Population
4929,MASON,0,607.6008374999984,TX,2011,48319,4033
4930,MASON,0,618.7802249999997,TX,2012,48319,4057
4931,MATAGORDA,0,5476.852843225057,TX,2006,48321,36545
4932,MATAGORDA,0,7559.369396175101,TX,2007,48321,36562
4933,MATAGORDA,0,8475.673881900078,TX,2008,48321,36580
4934,MATAGORDA,0,9050.581395450108,TX,2009,48321,36598
4935,MATAGORDA,0,9919.430284537635,TX,2010,48321,36708
4936,MATAGORDA,0,14333.844071812684,TX,2011,48321,36684
4937,MATAGORDA,0,16403.178132262685,TX,2012,48321,36553
4938,MAVERICK,0,1842.4833275000126,TX,2006,48323,52778
4939,MAVERICK,0,2278.483627500009,TX,2007,48323,53292
4940,MAVERICK,0,2111.141917500008,TX,2008,48323,53805
4941,MAVERICK,0,2271.1341750000106,TX,2009,48323,54319
4942,MAVERICK,0,2363.504925000011,TX,2010,48323,54448
4943,MAVERICK,0,2927.411317500017,TX,2011,48323,55292
4944,MAVERICK,0,3303.06809250002,TX,2012,48323,55808
4945,MCCULLOCH,0,1658.76215000001,TX,2006,48307,8438
4946,MCCULLOCH,0,1721.7453500000088,TX,2007,48307,8404
4947,MCCULLOCH,0,2072.0472375000063,TX,2008,48307,8369
4948,MCCULLOCH,0,2097.8377500000124,TX,2009,48307,8335
4949,MCCULLOCH,0,2259.4537500000065,TX,2010,48307,8231
4950,MCCULLOCH,0,2536.9846950000106,TX,2011,48307,8254
4951,MCCULLOCH,0,3020.0859450000153,TX,2012,48307,8242
4952,MCLENNAN,15,31948.4655575016,TX,2006,48309,226058
4953,MCLENNAN,12,41521.07694622819,TX,2007,48309,228311
4954,MCLENNAN,0,45023.15313936597,TX,2008,48309,230565
4955,MCLENNAN,12,47939.79873750383,TX,2009,48309,232818
4956,MCLENNAN,14,51553.450597504554,TX,2010,48309,235917
4957,MCLENNAN,0,55867.722543866366,TX,2011,48309,237850
4958,MCLENNAN,2,58717.51747522924,TX,2012,48309,239390
4959,MEDINA,0,2428.6978725000085,TX,2006,48325,43299
4960,MEDINA,0,3479.8253025000045,TX,2007,48325,43905
4961,MEDINA,0,3906.751529999998,TX,2008,48325,44512
4962,MEDINA,0,4022.5180725000014,TX,2009,48325,45118
4963,MEDINA,0,4476.68228272503,TX,2010,48325,46129
4964,MEDINA,0,4467.260715000039,TX,2011,48325,46511
4965,MEDINA,0,5053.6080750000565,TX,2012,48325,46804
4966,MENARD,0,55.24275,TX,2006,48327,2270
4967,MENARD,0,163.39694999999998,TX,2007,48327,2256
4968,MENARD,0,140.12745,TX,2008,48327,2241
4969,MENARD,0,127.13399999999987,TX,2009,48327,2227
4970,MENARD,0,187.21994999999959,TX,2010,48327,2230
4971,MENARD,0,246.5317499999996,TX,2011,48327,2213
4972,MENARD,0,220.6682999999995,TX,2012,48327,2204
4973,MIDLAND,11,24089.923115000805,TX,2006,48329,120549
4974,MIDLAND,12,28969.00668550093,TX,2007,48329,124896
4975,MIDLAND,15,31350.13600350108,TX,2008,48329,129243
4976,MIDLAND,0,29780.156145226094,TX,2009,48329,133590
4977,MIDLAND,12,28440.84252750109,TX,2010,48329,136985
4978,MIDLAND,14,31183.889569088766,TX,2011,48329,140227
4979,MIDLAND,0,33003.78802815076,TX,2012,48329,147356
4980,MILAM,0,3061.1993144999897,TX,2006,48331,23947
4981,MILAM,0,4268.6269499999935,TX,2007,48331,24021
4982,MILAM,0,4985.477850000023,TX,2008,48331,24094
4983,MILAM,0,5782.476045450058,TX,2009,48331,24167
4984,MILAM,0,6403.844520000072,TX,2010,48331,24679
4985,MILAM,0,7374.1466100001135,TX,2011,48331,24603
4986,MILAM,0,6605.3993025000755,TX,2012,48331,24111
4987,MILLS,0,437.21152499999914,TX,2006,48333,4880
4988,MILLS,0,479.5141799999989,TX,2007,48333,4882
4989,MILLS,0,496.6663240874992,TX,2008,48333,4883
4990,MILLS,0,653.3826450000003,TX,2009,48333,4885
4991,MILLS,0,668.2755197624998,TX,2010,48333,4968
4992,MILLS,0,986.8207274999994,TX,2011,48333,4882
4993,MILLS,0,1107.5904900000007,TX,2012,48333,4830
4994,MITCHELL,0,784.0781850000002,TX,2006,48335,10269
4995,MITCHELL,0,1002.0004800000012,TX,2007,48335,10095
4996,MITCHELL,0,846.5621400000017,TX,2008,48335,9922
4997,MITCHELL,0,1139.3383163625035,TX,2009,48335,9748
4998,MITCHELL,0,1340.7407588625056,TX,2010,48335,9413
4999,MITCHELL,0,1743.0034050000095,TX,2011,48335,9395
5000,MITCHELL,0,1996.4854875000156,TX,2012,48335,9331
5001,MONTAGUE,0,6956.043945000073,TX,2006,48337,19720
5002,MONTAGUE,0,7936.629725000075,TX,2007,48337,19691
5003,MONTAGUE,0,7794.902700000066,TX,2008,48337,19661
5004,MONTAGUE,0,7689.164662500067,TX,2009,48337,19632
5005,MONTAGUE,0,8173.486492500086,TX,2010,48337,19716
5006,MONTAGUE,0,8740.43862772508,TX,2011,48337,19755
5007,MONTAGUE,0,8560.661107500093,TX,2012,48337,19476
5008,MONTGOMERY,73,77351.62307722548,TX,2006,48339,386146
5009,MONTGOMERY,58,91515.83609216662,TX,2007,48339,402961
5010,MONTGOMERY,51,98261.72164481775,TX,2008,48339,419775
5011,MONTGOMERY,54,103308.4535243048,TX,2009,48339,436590
5012,MONTGOMERY,3,126587.90645975605,TX,2010,48339,459210
5013,MONTGOMERY,33,131842.72459580743,TX,2011,48339,471396
5014,MONTGOMERY,33,137128.35486429546,TX,2012,48339,484622
5015,MOORE,0,1899.816715000007,TX,2006,48341,22534
5016,MOORE,0,2625.9886325000025,TX,2007,48341,22463
5017,MOORE,0,2195.4851075000074,TX,2008,48341,22391
5018,MOORE,0,2433.4609050000045,TX,2009,48341,22320
5019,MOORE,0,2247.235065000009,TX,2010,48341,22007
5020,MOORE,0,2853.5830650000066,TX,2011,48341,22076
5021,MOORE,0,2972.0077275000085,TX,2012,48341,22438
5022,MORRIS,0,3952.2201490874877,TX,2006,48343,13158
5023,MORRIS,0,4317.534626099997,TX,2007,48343,13085
5024,MORRIS,0,4709.583172200024,TX,2008,48343,13012
5025,MORRIS,0,5098.054634700015,TX,2009,48343,12940
5026,MORRIS,0,5520.657206062539,TX,2010,48343,12920
5027,MORRIS,0,5976.399232200062,TX,2011,48343,12770
5028,MORRIS,0,5811.242365200042,TX,2012,48343,12703
5029,NACOGDOCHES,0,11147.375192937696,TX,2006,48347,64942
5030,NACOGDOCHES,0,13823.003773150254,TX,2007,48347,65008
5031,NACOGDOCHES,0,15557.645796500145,TX,2008,48347,65073
5032,NACOGDOCHES,0,16954.894147237763,TX,2009,48347,65138
5033,NACOGDOCHES,0,16272.771895875232,TX,2010,48347,64686
5034,NACOGDOCHES,0,18245.183170875345,TX,2011,48347,65653
5035,NACOGDOCHES,0,16917.447395175208,TX,2012,48347,65869
5036,NAVARRO,0,7445.705255725095,TX,2006,48349,47077
5037,NAVARRO,0,9780.295476500125,TX,2007,48349,47235
5038,NAVARRO,0,10216.369376500164,TX,2008,48349,47394
5039,NAVARRO,0,10406.101215000226,TX,2009,48349,47552
5040,NAVARRO,0,10174.590607500202,TX,2010,48349,47872
5041,NAVARRO,0,10429.421302500265,TX,2011,48349,48077
5042,NAVARRO,0,11016.788906362726,TX,2012,48349,48177
5043,NEWTON,0,3029.059350000011,TX,2006,48351,14954
5044,NEWTON,0,3418.300897500013,TX,2007,48351,14863
5045,NEWTON,0,4658.334375000019,TX,2008,48351,14772
5046,NEWTON,0,4416.177041362521,TX,2009,48351,14682
5047,NEWTON,0,5322.46294908752,TX,2010,48351,14448
5048,NEWTON,0,4866.796230000027,TX,2011,48351,14561
5049,NEWTON,0,4876.611052500031,TX,2012,48351,14433
5050,NOLAN,0,2698.6705899999965,TX,2006,48353,15388
5051,NOLAN,0,3537.1041524999764,TX,2007,48353,15343
5052,NOLAN,0,3618.8508524999816,TX,2008,48353,15298
5053,NOLAN,0,3820.398929999984,TX,2009,48353,15252
5054,NOLAN,0,4178.2534124999875,TX,2010,48353,15247
5055,NOLAN,0,4597.142201812531,TX,2011,48353,15145
5056,NOLAN,0,4987.043292712542,TX,2012,48353,14937
5057,NUECES,48,44983.066649765606,TX,2006,48355,330550
5058,NUECES,37,60770.71049659245,TX,2007,48355,333494
5059,NUECES,4,68020.05996981885,TX,2008,48355,336437
5060,NUECES,53,75986.04931932,TX,2009,48355,339381
5061,NUECES,45,82631.51698523565,TX,2010,48355,340253
5062,NUECES,58,88348.51109772448,TX,2011,48355,343252
5063,NUECES,49,92321.27230861313,TX,2012,48355,347959
5064,OCHILTREE,0,1513.8256789500058,TX,2006,48357,10767
5065,OCHILTREE,0,1672.4808413625076,TX,2007,48357,10722
5066,OCHILTREE,0,1476.108232725007,TX,2008,48357,10677
5067,OCHILTREE,0,1355.9736827250051,TX,2009,48357,10632
5068,OCHILTREE,0,1372.6894538625074,TX,2010,48357,10170
5069,OCHILTREE,0,1710.9050029500115,TX,2011,48357,10443
5070,OCHILTREE,0,1778.5845686250077,TX,2012,48357,10616
5071,OLDHAM,0,0.9081,TX,2011,48359,2071
5072,OLDHAM,0,0.6054,TX,2012,48359,2046
5073,ORANGE,34,58113.48165159079,TX,2006,48361,80898
5074,ORANGE,21,65738.75362021595,TX,2007,48361,81206
5075,ORANGE,2,33575.01212126381,TX,2008,48361,81514
5076,ORANGE,29,33186.68591317614,TX,2009,48361,81822
5077,ORANGE,25,36225.96555431408,TX,2010,48361,82013
5078,ORANGE,16,31780.259835451245,TX,2011,48361,82331
5079,ORANGE,14,29184.765379538287,TX,2012,48361,82881
5080,PALO PINTO,0,7891.956142500071,TX,2006,48363,27444
5081,PALO PINTO,0,9244.030659725076,TX,2007,48363,27534
5082,PALO PINTO,0,11378.939430500075,TX,2008,48363,27623
5083,PALO PINTO,0,13090.940764762605,TX,2009,48363,27713
5084,PALO PINTO,0,12265.989364312642,TX,2010,48363,28084
5085,PALO PINTO,0,12745.757842725156,TX,2011,48363,28051
5086,PALO PINTO,0,13093.215799087613,TX,2012,48363,27859
5087,PANOLA,0,3480.5920274999853,TX,2006,48365,24460
5088,PANOLA,0,3541.726264999988,TX,2007,48365,24358
5089,PANOLA,0,3937.201694999989,TX,2008,48365,24256
5090,PANOLA,0,4409.337618862518,TX,2009,48365,24153
5091,PANOLA,0,4523.147475000005,TX,2010,48365,23772
5092,PANOLA,0,4934.759535000037,TX,2011,48365,24008
5093,PANOLA,0,5004.68799750003,TX,2012,48365,23998
5094,PARKER,0,17227.438732000403,TX,2006,48367,104158
5095,PARKER,0,19835.96919550066,TX,2007,48367,106748
5096,PARKER,1,23025.366529500938,TX,2008,48367,109338
5097,PARKER,2,22989.47315250118,TX,2009,48367,111929
5098,PARKER,17,24525.740591363792,TX,2010,48367,117325
5099,PARKER,0,26666.634202951347,TX,2011,48367,118318
5100,PARKER,16,26819.707118175782,TX,2012,48367,119483
5101,PARMER,0,334.97399999999993,TX,2006,48369,10527
5102,PARMER,0,403.82156999999984,TX,2007,48369,10460
5103,PARMER,0,421.99631249999936,TX,2008,48369,10394
5104,PARMER,0,449.45426999999967,TX,2009,48369,10328
5105,PARMER,0,631.1847000000006,TX,2010,48369,10264
5106,PARMER,0,760.4074125000006,TX,2011,48369,10278
5107,PARMER,0,874.4905125000001,TX,2012,48369,10189
5108,PECOS,0,2285.2199625000085,TX,2006,48371,15517
5109,PECOS,0,1990.9408500000134,TX,2007,48371,15541
5110,PECOS,0,2031.2893125000112,TX,2008,48371,15565
5111,PECOS,0,2036.445075000012,TX,2009,48371,15589
5112,PECOS,0,1821.9843000000128,TX,2010,48371,15521
5113,PECOS,0,1965.795877500012,TX,2011,48371,15641
5114,PECOS,0,1795.52880000001,TX,2012,48371,15571
5115,POLK,13,9820.301092500144,TX,2006,48373,42266
5116,POLK,0,11508.630009000142,TX,2007,48373,42834
5117,POLK,0,11189.824170000036,TX,2008,48373,43401
5118,POLK,11,11689.692874087605,TX,2009,48373,43969
5119,POLK,0,11211.335265000149,TX,2010,48373,45447
5120,POLK,1,13318.33779386269,TX,2011,48373,45578
5121,POLK,0,12475.096455000119,TX,2012,48373,45520
5122,POTTER,0,22147.032219725337,TX,2006,48375,123718
5123,POTTER,0,24556.936296125317,TX,2007,48375,123435
5124,POTTER,1,25552.823172237848,TX,2008,48375,123152
5125,POTTER,0,28610.25354135033,TX,2009,48375,122870
5126,POTTER,0,29420.09214862549,TX,2010,48375,121380
5127,POTTER,12,32557.6812849754,TX,2011,48375,122311
5128,POTTER,0,33357.38244288808,TX,2012,48375,122759
5129,PRESIDIO,0,0.3027,TX,2006,48377,8258
5130,RAINS,0,1341.1527375000044,TX,2006,48379,10174
5131,RAINS,0,1450.5078999999994,TX,2007,48379,10308
5132,RAINS,0,1692.3631650000011,TX,2008,48379,10443
5133,RAINS,0,2168.972152499999,TX,2009,48379,10577
5134,RAINS,0,1879.3497938625103,TX,2010,48379,10913
5135,RAINS,0,2278.5274888500103,TX,2011,48379,11002
5136,RAINS,0,2327.6176690875063,TX,2012,48379,10939
5137,RANDALL,0,18724.3926189504,TX,2006,48381,113793
5138,RANDALL,0,20611.85182590055,TX,2007,48381,115662
5139,RANDALL,0,22529.631179025517,TX,2008,48381,117531
5140,RANDALL,0,24564.54370271285,TX,2009,48381,119400
5141,RANDALL,0,23770.144372950537,TX,2010,48381,121182
5142,RANDALL,0,26244.87723157545,TX,2011,48381,123416
5143,RANDALL,12,26568.200070900413,TX,2012,48381,124973
5144,REAGAN,0,225.16154999999983,TX,2006,48383,3207
5145,REAGAN,0,298.3496249999999,TX,2007,48383,3259
5146,REAGAN,0,242.30152499999974,TX,2008,48383,3311
5147,REAGAN,0,253.33529999999985,TX,2009,48383,3363
5148,REAL,0,0.3027,TX,2006,48385,3284
5149,REAL,0,0.3027,TX,2010,48385,3322
5150,RED RIVER,0,1231.5104625000088,TX,2006,48387,13192
5151,RED RIVER,0,1363.5234285000067,TX,2007,48387,13100
5152,RED RIVER,0,1353.0603400000032,TX,2008,48387,13009
5153,RED RIVER,0,1653.6925950000025,TX,2009,48387,12918
5154,RED RIVER,0,1582.5544800000016,TX,2010,48387,12877
5155,RED RIVER,0,1971.2149800000054,TX,2011,48387,12685
5156,RED RIVER,0,1890.0576525000056,TX,2012,48387,12729
5157,REEVES,0,1704.0019425000053,TX,2006,48389,12622
5158,REEVES,0,1660.630312500008,TX,2007,48389,12871
5159,REEVES,0,1850.1576000000105,TX,2008,48389,13119
5160,REEVES,0,2008.0393125000094,TX,2009,48389,13367
5161,REEVES,0,2456.197875000012,TX,2010,48389,13836
5162,REEVES,0,2656.783200000007,TX,2011,48389,13812
5163,REEVES,0,3179.367165000014,TX,2012,48389,13987
5164,REFUGIO,0,706.4380650000011,TX,2006,48391,7488
5165,REFUGIO,0,836.0002650000015,TX,2007,48391,7461
5166,REFUGIO,0,903.3247650000023,TX,2008,48391,7433
5167,REFUGIO,0,1116.2286150000025,TX,2009,48391,7405
5168,REFUGIO,0,1202.999115000002,TX,2010,48391,7375
5169,REFUGIO,0,1155.2959050000004,TX,2011,48391,7320
5170,REFUGIO,0,1239.9577500000012,TX,2012,48391,7255
5171,ROBERTSON,0,1555.886220000007,TX,2006,48395,15994
5172,ROBERTSON,0,1727.0582850000112,TX,2007,48395,16085
5173,ROBERTSON,0,1500.82867500001,TX,2008,48395,16177
5174,ROBERTSON,0,1667.8012800000124,TX,2009,48395,16269
5175,ROBERTSON,0,1641.254679000013,TX,2010,48395,16554
5176,ROBERTSON,0,1948.4401425000185,TX,2011,48395,16656
5177,ROBERTSON,0,2010.8838300000132,TX,2012,48395,16454
5178,ROCKWALL,0,8632.45013000022,TX,2006,48397,66857
5179,ROCKWALL,0,9683.779062000292,TX,2007,48397,69549
5180,ROCKWALL,0,11693.676811500327,TX,2008,48397,72241
5181,ROCKWALL,0,14875.428252487936,TX,2009,48397,74932
5182,ROCKWALL,0,17275.363501125506,TX,2010,48397,78907
5183,ROCKWALL,0,19260.690900450478,TX,2011,48397,81028
5184,ROCKWALL,0,18304.554499087884,TX,2012,48397,82705
5185,RUNNELS,0,1679.6687625000063,TX,2006,48399,10547
5186,RUNNELS,0,1952.0282300000056,TX,2007,48399,10522
5187,RUNNELS,0,2745.143325000005,TX,2008,48399,10496
5188,RUNNELS,0,2807.45643000001,TX,2009,48399,10471
5189,RUNNELS,0,3024.371355000012,TX,2010,48399,10512
5190,RUNNELS,0,3251.1896025000106,TX,2011,48399,10503
5191,RUNNELS,0,3854.331105000011,TX,2012,48399,10338
5192,RUSK,0,5735.152736362525,TX,2006,48401,53016
5193,RUSK,0,6330.492883725042,TX,2007,48401,53086
5194,RUSK,0,6947.451949725063,TX,2008,48401,53156
5195,RUSK,0,7796.655427500075,TX,2009,48401,53226
5196,RUSK,0,8736.476137500167,TX,2010,48401,53361
5197,RUSK,0,9983.511337500147,TX,2011,48401,53697
5198,RUSK,0,10140.360232500107,TX,2012,48401,53802
5199,SABINE,0,1971.470175000005,TX,2006,48403,10839
5200,SABINE,0,2253.3720831750065,TX,2007,48403,10801
5201,SABINE,0,2373.391519312513,TX,2008,48403,10764
5202,SABINE,0,2326.9670325000147,TX,2009,48403,10726
5203,SABINE,0,2203.4505750000167,TX,2010,48403,10873
5204,SABINE,0,2374.3283250000172,TX,2011,48403,10728
5205,SABINE,0,2381.121570000015,TX,2012,48403,10525
5206,SAN AUGUSTINE,0,1854.0250185000077,TX,2006,48405,9237
5207,SAN AUGUSTINE,0,1879.666413000006,TX,2007,48405,9148
5208,SAN AUGUSTINE,0,1919.4245250000104,TX,2008,48405,9059
5209,SAN AUGUSTINE,0,1922.2036950000147,TX,2009,48405,8970
5210,SAN AUGUSTINE,0,2200.968975000018,TX,2010,48405,8854
5211,SAN AUGUSTINE,0,2643.9983775000187,TX,2011,48405,8799
5212,SAN AUGUSTINE,0,2537.415105000017,TX,2012,48405,8788
5213,SAN JACINTO,0,3125.9654400000136,TX,2006,48407,25261
5214,SAN JACINTO,0,2675.045775000019,TX,2007,48407,25521
5215,SAN JACINTO,0,2682.8412000000258,TX,2008,48407,25780
5216,SAN JACINTO,0,2974.001452500026,TX,2009,48407,26039
5217,SAN JACINTO,0,2993.6006625000236,TX,2010,48407,26474
5218,SAN JACINTO,0,2914.907801362521,TX,2011,48407,26778
5219,SAN JACINTO,0,2699.118517500021,TX,2012,48407,26944
5220,SAN PATRICIO,0,11976.996167500192,TX,2006,48409,63067
5221,SAN PATRICIO,12,16544.290618500334,TX,2007,48409,63454
5222,SAN PATRICIO,0,16579.55285750023,TX,2008,48409,63842
5223,SAN PATRICIO,0,15995.262277500193,TX,2009,48409,64230
5224,SAN PATRICIO,0,17900.066955000144,TX,2010,48409,64429
5225,SAN PATRICIO,0,18793.134495000348,TX,2011,48409,64454
5226,SAN PATRICIO,0,19425.882097500184,TX,2012,48409,65266
5227,SAN SABA,0,707.6143750000008,TX,2006,48411,6062
5228,SAN SABA,0,718.6955750000011,TX,2007,48411,6053
5229,SAN SABA,0,770.2385625000016,TX,2008,48411,6045
5230,SAN SABA,0,789.8830950000006,TX,2009,48411,6036
5231,SAN SABA,0,809.3065658999997,TX,2010,48411,6134
5232,SAN SABA,0,999.5361000000016,TX,2011,48411,6046
5233,SAN SABA,0,1022.1998624999997,TX,2012,48411,5992
5234,SCHLEICHER,0,0.12108,TX,2012,48413,3260
5235,SCURRY,0,2559.4960099999985,TX,2006,48415,17023
5236,SCURRY,0,2533.671331362505,TX,2007,48415,17039
5237,SCURRY,0,2655.9274125000034,TX,2008,48415,17056
5238,SCURRY,0,3092.2005602250088,TX,2009,48415,17072
5239,SCURRY,0,3030.9985615875066,TX,2010,48415,16929
5240,SCURRY,0,3523.58146500001,TX,2011,48415,16861
5241,SCURRY,0,3590.6595943125208,TX,2012,48415,17124
5242,SHACKELFORD,0,117.4476000000001,TX,2006,48417,3432
5243,SHACKELFORD,0,103.82610000000008,TX,2007,48417,3420
5244,SHACKELFORD,0,56.90760000000003,TX,2008,48417,3408
5245,SHACKELFORD,0,18.61605,TX,2009,48417,3396
5246,SHACKELFORD,0,345.5484749999995,TX,2010,48417,3387
5247,SHACKELFORD,0,696.5536800000003,TX,2011,48417,3338
5248,SHACKELFORD,0,218.8172999999997,TX,2012,48417,3365
5249,SHELBY,0,7136.523792450039,TX,2006,48419,26016
5250,SHELBY,0,7168.620519262528,TX,2007,48419,25968
5251,SHELBY,0,7479.602879112551,TX,2008,48419,25919
5252,SHELBY,0,7978.657208175079,TX,2009,48419,25871
5253,SHELBY,0,7982.296555500058,TX,2010,48419,25459
5254,SHELBY,0,9096.049549087613,TX,2011,48419,25735
5255,SHELBY,0,9629.08917408762,TX,2012,48419,26075
5256,SHERMAN,0,136.5003,TX,2006,48421,3006
5257,SHERMAN,0,273.50062499999956,TX,2007,48421,3011
5258,SHERMAN,0,463.6457999999991,TX,2008,48421,3016
5259,SHERMAN,0,376.9406249999996,TX,2009,48421,3022
5260,SHERMAN,0,251.9524499999998,TX,2010,48421,3025
5261,SHERMAN,0,322.0465499999993,TX,2011,48421,3014
5262,SHERMAN,0,415.94429999999903,TX,2012,48421,3037
5263,SMITH,23,51242.575867669286,TX,2006,48423,199918
5264,SMITH,18,54694.88327023253,TX,2007,48423,202423
5265,SMITH,19,59438.02053919591,TX,2008,48423,204928
5266,SMITH,27,63428.164134984385,TX,2009,48423,207432
5267,SMITH,17,65682.75608700913,TX,2010,48423,210408
5268,SMITH,2,69464.93215812075,TX,2011,48423,212764
5269,SMITH,16,75646.26995742029,TX,2012,48423,214836
5270,SOMERVELL,0,2834.4596625000045,TX,2006,48425,8160
5271,SOMERVELL,0,2916.417900000003,TX,2007,48425,8220
5272,SOMERVELL,0,2710.8300375000063,TX,2008,48425,8280
5273,SOMERVELL,0,2982.831720225009,TX,2009,48425,8340
5274,SOMERVELL,0,3163.5783375000087,TX,2010,48425,8501
5275,SOMERVELL,0,3491.270812500017,TX,2011,48425,8427
5276,SOMERVELL,0,3578.698950000014,TX,2012,48425,8556
5277,STARR,0,888.7628190000049,TX,2006,48427,59447
5278,STARR,0,1299.4322100000068,TX,2007,48427,59888
5279,STARR,0,1801.0198625000066,TX,2008,48427,60328
5280,STARR,0,1884.2850713625132,TX,2009,48427,60769
5281,STARR,0,2130.9230100000045,TX,2010,48427,61147
5282,STARR,0,3360.794272499997,TX,2011,48427,61670
5283,STARR,0,3756.0929100000067,TX,2012,48427,62019
5284,STEPHENS,0,2190.1725450000026,TX,2006,48429,9687
5285,STEPHENS,0,2491.8489524999954,TX,2007,48429,9657
5286,STEPHENS,0,3274.840072500004,TX,2008,48429,9626
5287,STEPHENS,0,3685.506277500001,TX,2009,48429,9595
5288,STEPHENS,0,4021.424212499997,TX,2010,48429,9617
5289,STEPHENS,0,4386.158171362505,TX,2011,48429,9531
5290,STEPHENS,0,4461.061515000013,TX,2012,48429,9610
5291,STERLING,0,0.10594500000000001,TX,2009,48431,1137
5292,STONEWALL,0,102.14385000000006,TX,2006,48433,1535
5293,STONEWALL,0,94.20667500000003,TX,2007,48433,1521
5294,STONEWALL,0,131.11867500000008,TX,2008,48433,1506
5295,STONEWALL,0,202.04699999999974,TX,2009,48433,1492
5296,STONEWALL,0,207.9644249999997,TX,2010,48433,1496
5297,STONEWALL,0,251.57324999999955,TX,2011,48433,1463
5298,STONEWALL,0,261.5810625,TX,2012,48433,1452
5299,SUTTON,0,310.64310000000006,TX,2006,48435,4175
5300,SUTTON,0,298.3778250000001,TX,2007,48435,4143
5301,SUTTON,0,408.9963,TX,2008,48435,4111
5302,SUTTON,0,369.7647299999997,TX,2009,48435,4079
5303,SUTTON,0,435.65191499999946,TX,2010,48435,4062
5304,SUTTON,0,591.2147999999999,TX,2011,48435,3988
5305,SUTTON,0,641.7703125,TX,2012,48435,3917
5306,SWISHER,0,514.3920374999988,TX,2006,48437,8147
5307,SWISHER,0,538.0773074999997,TX,2007,48437,8083
5308,SWISHER,0,487.80007499999914,TX,2008,48437,8019
5309,SWISHER,0,586.5137624999999,TX,2009,48437,7955
5310,SWISHER,0,664.9022250000003,TX,2010,48437,7918
5311,SWISHER,0,971.064900000002,TX,2011,48437,7803
5312,SWISHER,0,1039.482975,TX,2012,48437,7848
5313,TARRANT,106,378662.1034371284,TX,2006,48439,1676941
5314,TARRANT,142,409791.05576984095,TX,2007,48439,1711221
5315,TARRANT,128,413813.3389734185,TX,2008,48439,1745501
5316,TARRANT,149,436276.0991337715,TX,2009,48439,1779781
5317,TARRANT,134,469577.42635534547,TX,2010,48439,1817507
5318,TARRANT,172,520561.19037866156,TX,2011,48439,1847736
5319,TARRANT,182,536658.1400907952,TX,2012,48439,1882350
5320,TAYLOR,0,34192.009840226834,TX,2006,48441,129424
5321,TAYLOR,1,35358.87418400185,TX,2007,48441,130113
5322,TAYLOR,13,38287.48521450238,TX,2008,48441,130803
5323,TAYLOR,12,42517.27291522765,TX,2009,48441,131492
5324,TAYLOR,12,41828.96229000265,TX,2010,48441,131833
5325,TAYLOR,14,43887.7749525028,TX,2011,48441,132839
5326,TAYLOR,12,46779.28001726512,TX,2012,48441,134089
5327,TERRY,0,1828.996830000011,TX,2006,48445,12886
5328,TERRY,0,1787.456980000014,TX,2007,48445,12856
5329,TERRY,0,2010.654200000014,TX,2008,48445,12825
5330,TERRY,0,2449.8601500000195,TX,2009,48445,12794
5331,TERRY,0,2572.320675000017,TX,2010,48445,12682
